dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack_types
2,255,1,0,0.5,0.03,0.5,0,0,0,0
255,1,0,0.07,0,0,1,1,0,0,1
255,1,0,0.07,0,0,1,1,0,0,1
14,255,1,0,0.07,0.04,0,0,0,0,0
255,3,0.01,0.07,0,0,1,1,0,0,1
255,8,0.03,0.08,0,0,0,0,1,1,1
27,2,0.04,1,0.04,1,0,0,0.96,1,1
255,1,0,0.96,0,0,0.1,0,0.8,1,1
255,2,0.01,0.01,0.09,0,0,0,0,0,0
255,16,0.06,0.07,0,0,0,0,1,1,1
205,35,0.17,0.04,0,0,0,0,0.01,0.06,0
34,231,1,0,0.03,0.21,0,0,0.09,0.77,0
63,3,0.05,0.13,0.02,0,0.97,1,0,0,1
72,6,0.08,0.15,0.01,0,1,1,0,0,1
9,255,1,0,0.11,0.02,0,0,0,0,0
34,251,1,0,0.03,0.06,0,0,1,0.98,0
4,40,1,0,0.25,0.05,0,0,0,0,0
255,12,0.05,0.07,0,0,0,0,1,1,1
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
59,255,1,0,0.02,0.03,0,0,0,0,0
114,4,0.04,0.09,0.01,0,0.88,1,0.01,0,1
247,147,0.57,0.02,0,0.01,0,0,0,0,0
255,2,0.01,0.07,0.16,0,0,0,0.73,0,1
4,172,1,0,1,0.25,0,0,0,0,1
79,255,1,0,0.01,0.01,0,0,0,0,0
43,255,1,0,0.02,0.05,0.02,0,0,0,0
255,1,0,0.31,1,0,0,0,0,0,1
25,255,1,0,0.04,0.05,0,0,0,0,0
32,255,1,0,0.03,0.02,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
183,255,1,0,0.01,0.02,0,0,0,0,0
26,255,1,0,0.04,0.02,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,19,0.07,0.07,0,0,1,1,0,0,1
68,255,1,0,0.01,0.01,0,0,0,0,0
255,125,0.49,0.01,0.49,0,0,0,0,0,1
2,46,1,0,1,0.09,0,0,0,0,1
27,255,1,0,0.04,0.06,0,0,0,0,0
191,198,0.81,0.02,0.01,0.01,0,0,0,0.01,0
255,12,0.05,0.07,0,0,1,1,0,0,1
255,9,0.04,0.07,0,0,0,0,1,1,1
66,1,0.02,0.68,0.89,0,0,0,0,0,0
255,3,0.01,0.87,0.15,0,0.03,0,0.83,0,1
185,160,0.86,0.02,0.02,0,0,0,0,0,0
5,1,0.2,0.6,0.2,0,0,0,0.2,0,0
255,6,0.02,0.07,0,0,1,1,0,0,1
255,22,0.09,0.06,0,0,1,1,0,0,1
22,255,1,0,0.05,0.01,0,0,0,0,0
255,5,0.02,0.07,0,0,0,0,1,1,1
44,7,0.16,0.14,0.02,0,1,1,0,0,1
255,13,0.05,0.05,0,0,1,1,0,0,1
48,255,1,0,0.02,0.03,0.06,0.01,0,0,0
255,2,0.01,0.87,1,0,0,0,0,0,0
255,250,0.98,0.01,0,0,0,0,0,0,0
255,236,0.93,0.01,0.01,0,0,0,0.02,0,0
1,97,1,0,1,0.51,0,0,0,0,1
181,106,0.4,0.39,0.39,0.02,0,0,0.36,0.01,0
255,68,0.27,0.08,0.32,0,0.01,0.01,0,0,1
255,120,0.47,0.53,0.47,0,0.09,0,0.44,0,1
22,255,1,0,0.05,0.06,0,0.01,0,0,0
3,255,1,0,0.33,0.04,0.33,0,0,0,0
255,19,0.07,0.06,0,0,1,1,0,0,1
255,225,0.88,0.02,0,0,0,0,0,0,0
2,106,1,0,1,0.25,0,0,0,0,1
255,16,0.06,0.06,0,0,1,1,0,0,1
255,2,0.01,0.07,0,0,0,0,1,1,1
255,18,0.07,0.07,0,0,0,0,1,1,1
255,18,0.07,0.06,0,0,1,1,0,0,1
255,1,0,0.09,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0.04,0.04,1
58,255,1,0,0.02,0.03,0,0,0,0,0
255,5,0.02,0.07,0,0,1,1,0,0,1
255,18,0.07,0.04,0,0,1,1,0,0,1
255,67,0.26,0.02,0.01,0,1,1,0,0,1
24,201,1,0,0.04,0.12,0,0,1,0.8,0
255,24,0.09,0.25,0.09,0,0,0,0,0,1
82,116,0.87,0.04,0.01,0.02,0,0,0,0,0
91,255,1,0,0.01,0.05,0,0.01,0,0,0
255,1,0,0.95,0,0,0.08,0,0.92,1,1
1,122,1,0,1,1,0,0,0,0,1
255,255,1,0,0,0,0,0,0,0,0
8,5,0.12,0.38,0.12,0.4,0,0,0,0,0
255,10,0.04,0.05,0,0,1,1,0,0,1
255,7,0.03,0.15,0.42,0,0,0,0.51,0,1
255,19,0.07,0.07,0,0,1,1,0,0,1
255,35,0.14,0.06,0,0,0,0,1,1,1
255,255,1,0,0.01,0,0,0,0,0,0
75,21,0.2,0.05,0.01,0.1,1,0.71,0,0,1
36,82,0.31,0.06,0.31,0.02,0,0.01,0,0,0
255,8,0.03,0.06,0,0,1,1,0,0,1
48,255,1,0,0.02,0.04,0,0,0,0,0
255,251,0.98,0.01,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
248,255,1,0,0,0.02,0,0,0,0,0
4,96,1,0,1,0.25,0,0,0,0,1
255,16,0.06,0.06,0,0,1,1,0,0,1
255,236,0.93,0.02,0.93,0,0,0,0.05,0,1
18,255,1,0,0.06,0.07,0,0,0,0,0
255,14,0.05,0.07,0,0,0,0,1,1,1
255,2,0.01,0.07,0,0,0,0,1,1,1
181,255,1,0,0.01,0.01,0,0,0.01,0.01,0
255,8,0.03,0.06,0,0,1,1,0,0,1
255,19,0.07,0.06,0,0,0,0,1,1,1
255,17,0.07,0.07,0,0,0,0,1,1,1
231,11,0.05,0.07,0,0,1,1,0,0,1
255,10,0.04,0.06,0,0,1,1,0,0,1
189,255,1,0,0.01,0.03,0,0,0,0,0
255,7,0.03,0.07,0,0,1,1,0,0,1
255,9,0.04,0.06,0,0,1,1,0,0,1
31,95,0.58,0.13,0.58,0.02,0,0.01,0,0,0
236,236,1,0,1,0,0,0,0,0,0
255,16,0.06,0.05,0,0,1,1,0,0,1
2,24,1,0,1,0.5,0,0,0,0,1
255,255,1,0,0,0,0,0,0,0,0
11,255,1,0,0.09,0.06,0,0,0,0,0
255,9,0.04,0.07,0,0,1,1,0,0,1
255,234,0.92,0.01,0,0,0,0,0,0,0
255,255,1,0,1,0,0,0,0,0,0
38,1,0.03,1,0.03,0,0,0,0.89,1,1
255,11,0.04,0.08,0,0,0,0,1,1,1
36,122,0.75,0.14,0.03,0.02,0,0,0,0,0
37,255,1,0,0.03,0.04,0,0,0,0,0
248,248,1,0,1,0,0,0,0,0,0
218,64,0.29,0.02,0.29,0,0,0,0.04,0,0
128,143,0.77,0.03,0.01,0.01,0,0,0,0,0
48,5,0.08,0.08,0.02,0.4,0,0,0,0,0
255,3,0.01,0.07,0,0,1,1,0,0,1
32,185,0.94,0.06,0.03,0.02,0,0.01,0,0,0
255,16,0.06,0.09,0,0,0,0,1,1,1
255,17,0.07,0.07,0,0,1,1,0,0,1
255,155,0.61,0.02,0,0,0,0,0,0,0
255,3,0.01,0.07,0,0,1,1,0,0,1
67,255,1,0,0.01,0.04,0,0,0.01,0.05,0
255,12,0.05,0.05,0,0,1,1,0,0,1
255,17,0.07,0.09,0,0,1,1,0,0,1
40,40,1,0,0.03,0,0,0,1,1,0
79,110,0.49,0.06,0.01,0.02,0,0,0,0,0
240,164,0.64,0.02,0,0.01,0,0.01,0,0,0
255,253,0.99,0.01,0,0,0,0,0.03,0.03,0
255,2,0.01,0.84,1,0,0,0,0,0,0
183,27,0.1,0.02,0.1,0.07,0.01,0,0,0,0
255,3,0.01,0.06,0,0,1,1,0,0,1
255,7,0.03,0.07,0,0,1,1,0,0,1
255,251,0.98,0.01,0,0,0,0,0,0,0
75,255,1,0,0.01,0.02,0,0,0,0,0
255,8,0.03,0.07,0,0,1,1,0,0,1
255,1,0,0.51,1,0,0,0,1,1,1
255,1,0,0.79,0,0,0.01,0,0.75,1,1
10,255,1,0,0.1,0.03,0,0,0,0,0
3,255,1,0,0.33,0.05,0,0.01,0,0,0
255,14,0.05,0.08,0,0,1,1,0,0,1
191,191,1,0,0.01,0,0,0,0.01,0.01,1
255,2,0.01,0.07,0,0,0,0,1,1,1
147,144,0.47,0.04,0.01,0.01,0,0,0.01,0,0
255,6,0.02,0.07,0,0,1,1,0,0,1
255,17,0.07,0.06,0,0,0,0,1,1,1
3,255,1,0,0.33,0.04,0,0,0,0,0
255,14,0.05,0.07,0,0,1,1,0,0,1
129,255,1,0,0.01,0.02,0,0,0,0,0
255,17,0.07,0.07,0,0,1,1,0,0,1
132,255,1,0,0.01,0.02,0,0,0,0,0
9,253,1,0,0.11,0.21,0,0,0.44,0.91,0
255,254,1,0.01,0,0,0,0,0,0,0
185,23,0.1,0.02,0.1,0.09,0,0,0.02,0,0
9,255,1,0,0.11,0.04,0,0,0,0,0
179,255,1,0,0.01,0.04,0,0,0,0,0
12,167,0.92,0.17,0.08,0.01,0,0,0,0,0
255,231,0.91,0.02,0,0,0,0,0,0,0
255,101,0.4,0.02,0.4,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
42,42,1,0,1,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
8,8,1,0,0.12,0,0,0,0,0,0
255,254,1,0.01,0,0,0,0,0,0,0
194,161,0.83,0.01,0.01,0,0,0,0,0,0
255,5,0.02,0.07,0,0,1,1,0,0,1
255,255,1,0,1,0,0,0,0,0,1
255,10,0.04,0.07,0,0,1,1,0,0,1
255,254,1,0.01,0,0,0,0,0,0,0
215,215,1,0,1,0,0,0,0,0,0
15,15,1,0,1,0,0,0,0,0,1
255,8,0.03,0.07,0,0,0,0,1,1,1
147,255,1,0,0.01,0.01,0,0,0,0,0
255,11,0.04,0.08,0,0,1,1,0,0,1
255,55,0.22,0.03,0,0,1,1,0,0,1
255,250,0.98,0.01,0.01,0,0,0,0,0,0
65,11,0.17,0.09,0.17,0,0,0,0,0,0
255,12,0.05,0.06,0,0,0,0,1,1,1
222,41,0.18,0.03,0,0,0,0,0,0,0
255,12,0.05,0.09,0,0,0,0,1,1,1
255,10,0.04,0.07,0,0,1,1,0,0,1
255,24,0.09,0.05,0,0,1,1,0,0,1
255,65,0.25,0.02,0.01,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,17,0.07,0.06,0,0,1,1,0,0,1
255,34,0.13,0.22,0.13,0,0,0,0,0,1
2,226,1,0,1,0.01,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
18,255,1,0,0.06,0.05,0,0,0,0,0
255,2,0.01,0.07,0,0,1,1,0,0,1
2,206,1,0,1,0.5,0,0,0,0,1
255,148,0.58,0.03,0,0,0,0.01,0,0,0
120,118,0.98,0.02,0.01,0,0,0,0,0,0
44,2,0.02,1,0.02,1,0,0,0.89,1,1
189,255,1,0,0.01,0.02,0.01,0.01,0,0,0
19,255,1,0,0.05,0.03,0,0,0,0.01,0
255,3,0.01,0.07,0,0,1,1,0,0,1
97,255,1,0,0.01,0.03,0,0,0.01,0.01,0
255,1,0,1,0,0,0.08,0,0.87,1,1
26,255,1,0,0.04,0.04,0,0,0,0,0
244,209,0.86,0.01,0,0,0,0,0,0,0
255,48,0.19,0.01,0.19,0,0,0,0,0,1
207,148,0.71,0.01,0,0,0,0,0,0,0
43,255,1,0,0.02,0.05,0,0,0,0,0
75,255,1,0,0.01,0.04,0,0,0,0,0
169,95,0.43,0.42,0.01,0.02,0,0,0.41,0.03,0
255,13,0.05,0.09,0,0,1,1,0,0,1
255,9,0.04,0.06,0,0,1,1,0,0,1
255,2,0.01,0.44,0.82,0,0,0,0,0,0
255,65,0.25,0.02,0.02,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
69,15,0.07,0.06,0.07,0.13,0,0,0,0,0
12,229,1,0,0.08,0.19,0,0,1,1,0
255,17,0.07,0.06,0,0,1,1,0,0,1
57,255,1,0,0.02,0.04,0,0,0,0,0
15,255,1,0,0.07,0.02,0,0,0,0,0
82,255,1,0,0.01,0.03,0,0,0,0,0
6,255,1,0,0.17,0.07,0,0,0,0,0
5,255,1,0,0.2,0.08,0,0,1,1,0
10,255,1,0,0.1,0.02,0,0,0,0,0
255,19,0.07,0.07,0,0,1,1,0,0,1
255,1,0,0.07,0,0,1,1,0,0,1
103,255,1,0,0.01,0.02,0.01,0,0,0,0
255,19,0.07,0.07,0,0,1,1,0,0,1
255,69,0.27,0.02,0.01,0,1,1,0,0,1
13,5,0.38,0.23,0.08,0,0,0,0,0,0
182,157,0.57,0.02,0.01,0.01,0,0,0.04,0.06,0
255,255,1,0,0,0,0,0,0,0,0
255,1,0,1,1,0,0,0,1,1,1
255,16,0.06,0.06,0,0,1,1,0,0,1
94,12,0.13,0.05,0.01,0,0,0,0,0,0
173,255,1,0,0.01,0.01,0,0,0,0,0
2,148,1,0,1,0.5,0,0,0,0,1
50,127,0.44,0.08,0.02,0.02,0,0,0,0,0
255,9,0.04,0.06,0,0,1,1,0,0,1
255,84,0.33,0.12,0.33,0,0,0,0,0,1
13,255,1,0,0.08,0.02,0,0,0,0,0
255,16,0.06,0.06,0,0,1,1,0,0,1
255,1,0,0.95,0.95,0,0,0,0.95,1,1
38,221,1,0,0.03,0.01,0,0,0,0,0
110,255,1,0,0.01,0.01,0,0,0,0,0
141,102,0.72,0.02,0.01,0,0,0,0,0,0
6,255,1,0,0.17,0.06,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
119,24,0.2,0.05,0.01,0,0.01,0.04,0.02,0.08,0
2,255,1,0,0.5,0.13,0,0,1,0.52,0
255,11,0.04,0.08,0,0,1,1,0,0,1
255,1,0,0.07,0,0,1,1,0,0,1
255,41,0.16,0.01,0.16,0,0,0,0,0,1
255,81,0.32,0.02,0.32,0,0,0,0.03,0,0
99,255,1,0,0.01,0.04,0,0,0,0,0
21,255,1,0,0.05,0.04,0,0,0,0,0
255,2,0.01,0.37,0.88,0,0.56,0.5,0.32,0.5,1
255,13,0.05,0.01,0.05,0,0,0,0,0,0
208,45,0.2,0.01,0.2,0.04,0,0,0,0,0
59,23,0.39,0.07,0.02,0,0,0,0,0,0
59,255,1,0,0.02,0.02,0,0,0,0,0
255,13,0.05,0.06,0,0,1,1,0,0,1
124,124,1,0,0.01,0,0,0,0.02,0.02,1
255,3,0.01,0.06,0,0,1,1,0,0,1
255,9,0.04,0.07,0,0,1,1,0,0,1
255,2,0.01,0.6,0.93,0,0,0,0,0,0
255,255,1,0,0.14,0,0,0,0,0,0
255,7,0.03,0.09,0,0,1,1,0,0,1
255,55,0.22,0.03,0.01,0,1,1,0,0,1
214,1,0,0.54,0.54,0,0,0,0.54,1,1
51,212,0.71,0.04,0.71,0.01,0,0,0.2,0,0
255,8,0.03,0.08,0,0,1,1,0,0,1
255,20,0.08,0.08,0,0,1,1,0,0,1
255,5,0.02,0.06,0,0,1,1,0,0,1
50,255,1,0,0.02,0.02,0,0,0,0,0
255,62,0.24,0.02,0,0,1,1,0,0,1
255,19,0.07,0.06,0,0,1,1,0,0,1
255,20,0.08,0.05,0,0,1,1,0,0,1
116,255,1,0,0.01,0.04,0,0,0.15,0.08,0
255,45,0.18,0.05,0.02,0,1,1,0,0,1
255,3,0.01,0.08,0,0,1,1,0,0,1
177,3,0.02,0.07,0.01,0,0,0,1,1,1
97,79,0.81,0.02,0.01,0,0,0,0,0,0
42,161,0.24,0.1,0.02,0.02,0,0,0,0,0
255,14,0.05,0.06,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,25,0.1,0.05,0,0,1,1,0,0,1
255,15,0.06,0.06,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,10,0.04,0.07,0,0,1,1,0,0,1
255,1,0,0.07,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
1,244,1,0,1,1,0,0,0,0,1
6,216,1,0,0.17,0.02,0,0,1,0.24,0
255,2,0.01,0.06,0,0,1,1,0,0,1
255,6,0.02,0.06,0,0,1,1,0,0,1
4,255,1,0,0.25,0.03,0,0,0,0,0
255,255,1,0,0,0,0,0,0.02,0.02,0
202,231,1,0,0,0.01,0,0,0.01,0.03,0
86,175,0.64,0.15,0.01,0.01,0.01,0,0.02,0.05,0
255,5,0.02,0.08,0,0,0,0,1,1,1
255,1,0,0.07,0,0,0,0,1,1,1
21,255,1,0,0.05,0.04,0,0,0,0,0
14,255,1,0,0.07,0.06,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,23,0.09,0.05,0,0,1,1,0,0,1
255,9,0.04,0.05,0,0,1,1,0,0,1
255,19,0.07,0.06,0,0,1,1,0,0,1
76,255,1,0,0.01,0.01,0,0,0,0,0
26,255,1,0,0.04,0.01,0,0,0,0.02,0
1,12,1,0,1,0.5,0,0,1,0.92,0
255,20,0.08,0.06,0,0,1,1,0,0,1
255,255,1,0,0,0,0.01,0.01,0,0,0
255,252,0.99,0.01,0,0,0,0,0,0,0
255,1,0,0.52,1,0,0,0,1,1,1
255,255,1,0,0,0,0,0,0,0,0
255,46,0.18,0.04,0,0,1,1,0,0,1
255,20,0.08,0.06,0,0,1,1,0,0,1
255,31,0.12,0.88,0.12,0,0.09,0,0.79,0,1
255,5,0.02,0.05,0,0,1,1,0,0,1
255,60,0.24,0.04,0.01,0,1,1,0,0,1
255,233,0.91,0.01,0.01,0,0,0,0,0,0
171,13,0.05,0.01,0.01,0.15,0,0,0,0,0
255,203,0.8,0.01,0,0,0,0,0,0,0
30,255,1,0,0.03,0.04,0,0,0,0,0
255,254,1,0.01,0,0,0,0,0,0,0
255,3,0.01,0.06,0,0,1,1,0,0,1
183,79,0.37,0.04,0.36,0.03,0,0,0.01,0,0
255,1,0,0.05,0,0,1,1,0,0,1
205,1,0,0.2,0.18,0,0,0,0.19,1,1
168,144,0.86,0.01,0.86,0,0,0,0,0,1
255,5,0.02,0.07,0,0,1,1,0,0,1
3,255,1,0,0.33,0.11,0,0,0,0,0
2,255,1,0,0.5,0.15,0,0,1,0.93,0
28,29,1,0,0.04,0.07,0,0,1,1,0
5,255,1,0,0.2,0.03,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,170,0.67,0.01,0.67,0,0,0,0,0,1
255,20,0.08,0.06,0,0,1,1,0,0,1
255,18,0.07,0.07,0,0,1,1,0,0,1
255,10,0.04,0.06,0,0,1,1,0,0,1
14,255,1,0,0.07,0.02,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,53,0.21,0.02,0.21,0,0,0,0,0,1
25,2,0.04,1,0.04,1,0,0,0.96,1,1
5,245,1,0,0.2,0.18,0,0,1,0.98,0
21,255,1,0,0.05,0.04,0,0,0,0,0
136,213,1,0,0.01,0.02,0,0,0.77,0.85,0
20,255,1,0,0.05,0.02,0.05,0,0,0,0
192,255,1,0,0.01,0.02,0,0,0,0,0
39,39,0.97,0.05,0.03,0.05,0,0,0.05,0.05,0
255,10,0.04,0.06,0,0,0,0,1,1,1
4,1,0.25,0.5,0.25,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
12,10,0.83,0.17,0.08,0,0.83,1,0,0,1
255,24,0.09,0.05,0,0,1,1,0,0,1
12,255,1,0,0.08,0.06,0,0,0,0,0
255,1,0,0.07,0,0,0,0,1,1,1
255,254,1,0.01,0,0,0,0,0,0,0
5,4,0.8,0.4,0.8,0,0,0,0,0,0
255,8,0.03,0.09,0,0,0,0,1,1,1
255,77,0.3,0.03,0.3,0,0,0,0,0,0
255,10,0.04,0.06,0,0,0,0,1,1,1
255,10,0.04,0.08,0,0,0,0,1,1,1
58,255,1,0,0.02,0.07,0,0,0.03,0.02,0
255,255,1,0,0,0,0,0,0,0,0
255,254,1,0.01,0.01,0,0,0,0,0,0
39,255,1,0,0.03,0.01,0,0,0,0,0
255,246,0.96,0.01,0,0,0,0,0,0,0
183,255,1,0,0.01,0.02,0.01,0,0,0,0
255,18,0.07,0.05,0,0,1,1,0,0,1
149,255,1,0,0.01,0.02,0,0,0,0,0
255,7,0.03,0.09,0,0,1,1,0,0,1
255,254,1,0.01,0,0,0,0,0,0,0
67,255,1,0,0.01,0.04,0,0,0,0,0
255,34,0.13,0.01,0.13,0,0,0,0,0,1
10,255,1,0,0.1,0.05,0,0,0,0,0
255,1,0,0.56,0.56,0,0,0,0.56,1,1
96,255,1,0,0.01,0.04,0,0,0,0,0
255,9,0.04,0.07,0,0,1,1,0,0,1
9,121,0.33,0.22,0.11,0.02,0,0,0,0,0
255,1,0,0.09,0,0,0,0,1,1,1
44,255,1,0,0.02,0.06,0,0,0,0,0
255,35,0.14,0.07,0,0,0,0,1,1,1
251,255,1,0,0,0.01,0,0,0,0,0
255,253,0.99,0.01,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
2,255,1,0,0.5,0.15,0,0,1,0.8,0
255,16,0.06,0.07,0,0,1,1,0,0,1
180,120,0.44,0.03,0.01,0.02,0,0,0,0,0
255,3,0.01,0.09,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,8,0.03,0.07,0,0,0,0,1,1,1
255,30,0.12,0.01,0.58,0,0,0,0,0,0
1,116,1,0,1,1,0,0,0,0,1
34,58,0.35,0.09,0.06,0.03,0.94,0.21,0,0,1
104,255,1,0,0.01,0.02,0,0,0,0,0
255,2,0.01,0.31,0.01,0,0,0,0.14,0,1
255,17,0.07,0.05,0,0,1,1,0,0,1
34,120,1,0,0.03,0.16,0,0.01,0.91,0.86,0
44,255,1,0,0.02,0.03,0,0,0,0,0
255,19,0.07,0.06,0,0,1,1,0,0,1
171,1,0.01,0.05,0.02,0,0,0,0.03,1,1
48,255,1,0,0.02,0.13,0,0,0.52,0.91,0
39,255,1,0,0.03,0.03,0,0,0,0,0
255,4,0.02,0.08,0,0,1,1,0,0,1
255,19,0.07,0.02,0.07,0,0,0,0,0,1
255,3,0.01,0.21,1,0,0,0,0,0,1
255,7,0.03,0.06,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
232,229,0.99,0.01,0,0,0,0,0,0,0
255,22,0.09,0.05,0,0,1,1,0,0,1
184,140,0.59,0.02,0.01,0.01,0,0,0,0,0
21,255,1,0,0.05,0.09,0,0,0,0,0
255,7,0.03,0.07,0,0,0,0,1,1,1
255,255,1,0,0,0,0,0,0,0,0
167,255,1,0,0.01,0.03,0,0,0,0,0
27,255,1,0,0.04,0.02,0,0,0,0,0
255,1,0,0.2,0.18,0,0,0,0.18,1,1
17,255,1,0,0.06,0.02,0,0,0,0,0
255,243,0.95,0.01,0,0,0,0,0,0,0
255,4,0.02,0.07,0,0,0,0,1,1,1
255,250,0.98,0.01,0.01,0,0,0,0,0,0
159,255,1,0,0.01,0.03,0,0,0,0,0
158,120,0.56,0.04,0.01,0.02,0,0,0,0,0
255,59,0.23,0.03,0.01,0,1,1,0,0,1
255,11,0.04,0.07,0,0,1,1,0,0,1
255,5,0.02,0.06,0,0,0,0,1,1,1
255,16,0.06,0.07,0,0,1,1,0,0,1
255,36,0.14,0.02,0.14,0,0,0,0,0,0
2,132,1,0,1,0.5,0,0,0,0,1
130,70,0.54,0.02,0.01,0,0.98,0.97,0,0,1
255,22,0.09,0.05,0,0,1,1,0,0,1
255,13,0.05,0.07,0,0,1,1,0,0,1
255,16,0.06,0.06,0,0,0,0,1,1,1
255,243,0.95,0.01,0,0,0.03,0.03,0,0,0
74,255,1,0,0.01,0.05,0,0,0,0,0
2,255,1,0,1,0.5,0,0,0,0,1
255,255,1,0,0,0,0,0,0,0,0
32,13,0.41,0.09,0.03,0,0,0,0,0,0
255,19,0.07,0.07,0,0,1,1,0,0,1
98,255,1,0,0.01,0.02,0,0,0,0,0
255,1,0,0.98,0,0,0.08,0,0.85,1,1
255,20,0.08,0.05,0,0,1,1,0,0,1
4,1,0.25,0.5,0.25,0,0,0,0.25,1,0
243,255,1,0,0,0.01,0,0,0,0,0
255,1,0,0.08,0,0,0,0,1,1,1
28,93,1,0,1,0.02,0,0,0,0,0
89,253,1,0,0.01,0.17,0,0,0.96,0.98,0
151,255,1,0,0.01,0.02,0,0,0.81,0.89,0
255,222,0.87,0.01,0,0,0,0,0,0,0
255,3,0.01,0.07,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,10,0.04,0.07,0,0,1,1,0,0,1
255,255,1,0,1,0,0,0,0,0,1
255,11,0.04,0.07,0,0,1,1,0,0,1
27,255,1,0,0.04,0.02,0,0,0,0,0
107,189,0.82,0.05,0.01,0.01,0,0.01,0,0,0
230,10,0.04,0.07,0,0,1,1,0,0,1
255,3,0.01,0.09,0,0,1,1,0,0,1
255,25,0.1,0.04,0,0,1,1,0,0,1
255,24,0.09,0.44,0,0,0.44,0.12,0,0.04,0
174,174,1,0,0.01,0,0,0,0,0,0
52,182,0.5,0.06,0.02,0.01,0,0,0,0,0
89,5,0.06,0.12,0.01,0,1,1,0,0,1
255,4,0.02,0.06,0,0,1,1,0,0,1
255,255,1,0,0,0,0.01,0.01,0,0,0
255,2,0.01,0.63,1,0,0,0,1,1,1
245,61,0.25,0.02,0.25,0,0,0,0,0,0
255,19,0.07,0.06,0,0,1,1,0,0,1
35,255,1,0,0.03,0.01,0.03,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
91,52,0.33,0.07,0.33,0.04,0,0,0,0,0
255,18,0.07,0.07,0,0,1,1,0,0,1
70,70,1,0,0.01,0,0,0,0.03,0.03,1
67,255,1,0,0.01,0.03,0,0,0.01,0.01,0
255,255,1,0,0,0,0,0,0,0,0
3,1,0.33,1,0.33,0,1,1,0,0,1
255,250,0.98,0.01,0,0,0,0,0,0,0
255,255,1,0,1,0,0,0,0,0,1
255,1,0,0.77,1,0,0,0,1,1,1
255,4,0.02,0.08,0,0,1,1,0,0,1
69,69,1,0,0.01,0,0.01,0.01,0.01,0.01,1
255,11,0.04,0.08,0,0,0,0,1,1,1
1,255,1,0,1,0.02,0,0,0,0.25,0
60,178,0.9,0.07,0.02,0.01,0.02,0.01,0,0,0
255,2,0.01,0.52,1,0,0,0,1,1,1
149,6,0.03,0.04,0.01,0.33,0,0,0,0,0
49,192,0.88,0.06,0.02,0.01,0,0,0,0,0
101,255,1,0,0.01,0.01,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
21,255,1,0,0.05,0.02,0,0,0,0,0
123,155,0.54,0.02,0.01,0.02,0,0,0,0,0
2,28,1,0,1,0.54,0,0,0,0,1
22,255,1,0,0.05,0.04,0,0,0,0,0
237,199,0.84,0.01,0,0,0,0,0.84,1,0
255,20,0.08,0.09,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,19,0.07,0.07,0,0,0,0,1,1,1
8,250,1,0,0.12,0.02,0,0,1,0.19,0
255,17,0.07,0.06,0,0,1,1,0,0,1
255,247,0.97,0.01,0.01,0,0,0,0,0,0
255,2,0.01,0.07,0,0,0,0,1,1,1
1,255,1,0,1,0.03,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
17,110,0.82,0.24,0.82,0.02,0,0,0,0,0
255,79,0.31,0.01,0.31,0,0,0,0,0,1
255,21,0.08,0.05,0,0,1,1,0,0,1
255,13,0.05,0.06,0.01,0,1,1,0,0,1
