count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,attack_types
247,19,0,0,1,1,0.08,0.06,0,1
2,2,0,0,0,0,1,0,0,0
30,30,0,0,0,0,1,0,0,0
8,8,0,0,0,0,1,0,0,0
193,193,0,0,0,0,1,0,0,0
8,8,0,0,0,0,1,0,0,0
11,11,0,0,0,0,1,0,0,0
28,6,0,0,0,0,0.21,0.11,0,1
3,1,0,0,0,0,0.33,0.67,0,0
106,3,0,0,1,1,0.03,0.08,0,1
20,4,1,1,0,0,0.2,0.15,0,1
8,8,0,0,0,0,1,0,0,0
1,4,0,0,0,0,1,0,0.75,0
1,1,0,0,0,0,1,0,0,0
136,19,0,0,1,1,0.14,0.07,0,1
3,3,0,0,0,0,1,0,0,0
479,479,0,0,0,0,1,0,0,1
263,6,1,1,0,0,0.02,0.06,0,1
1,1,0,0,0,0,1,0,0,0
31,31,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
4,4,0,0,0,0,1,0,0,0
3,1,0,0,0,0,0.33,0.67,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
8,8,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
232,5,1,1,0,0,0.02,0.06,0,1
262,1,0.03,0,0.94,1,0,1,0,1
43,8,1,1,0,0,0.19,0.14,0,1
290,10,1,1,0,0,0.03,0.05,0,1
6,38,0,0,0,0,1,0,0.11,0
177,177,0,0,0,0,1,0,0,0
1,4,0,0,0,0,1,0,0.5,0
252,6,1,1,0,0,0.02,0.06,0,1
2,2,0,0,0,0,1,0,0,0
103,15,1,1,0,0,0.15,0.07,0,1
4,4,0,0,0,0,1,0,0,0
252,4,1,1,0,0,0.02,0.05,0,1
1,2,0,0,0,0,1,0,1,0
263,14,0,0,1,1,0.05,0.07,0,1
231,14,0,0,1,1,0.06,0.07,0,1
1,12,0,0,0,0,1,0,0.33,0
161,2,1,1,0,0,0.01,0.07,0,1
249,11,1,1,0,0,0.04,0.05,0,1
13,13,0,0,0,0,1,0,0,0
121,203,0,0,0,0,1,0,0.02,0
8,24,0,0,0,0,1,0,0.08,0
1,3,0,0,0,0,1,0,1,0
27,33,0,0,0,0,1,0,0.06,0
250,9,1,1,0,0,0.04,0.06,0,1
509,509,0,0,0,0,1,0,0,1
6,6,0,0,0,0,1,0,0,0
2,3,0,0,0,0,1,0,0.67,0
1,1,0,0,1,1,1,0,0,1
16,16,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
280,19,1,1,0,0,0.07,0.06,0,1
6,6,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
47,1,0.02,0,0.89,1,0.02,1,0,1
6,6,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
272,20,0,0,1,1,0.07,0.06,0,1
3,4,0,0,0,0,1,0,0.5,0
77,155,0,0,0,0,1,0,0.01,0
250,13,0,0,1,1,0.05,0.07,0,1
242,7,1,1,0,0,0.03,0.05,0,1
1,2,0,0,1,1,1,0,1,0
180,20,1,1,0,0,0.11,0.04,0,1
107,107,0,0,0,0,1,0,0,0
3,8,0,0,0,0,1,0,0.25,0
185,7,0.99,1,0,0,0.04,0.06,0,1
65,145,0,0,0,0,1,0,0.01,0
2,2,0,0,0,0,1,0,0,0
2,1,0,0,0,0,0.5,1,0,0
1,3,0,0,0,0,1,0,1,0
4,5,0,0,0,0,1,0,0.4,0
1,1,0,0,0,0,1,0,0,0
145,9,1,1,0,0,0.06,0.07,0,1
155,234,0,0,0,0,1,0,0.01,0
150,14,1,1,0,0,0.09,0.05,0,1
2,2,0,0,0,0,1,0,0,0
132,10,1,1,0,0,0.08,0.06,0,1
1,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
275,9,1,1,0,0,0.03,0.07,0,1
105,3,0,0,1,1,0.03,0.08,0,1
129,14,1,1,0,0,0.11,0.06,0,1
147,18,1,1,0,0,0.12,0.06,0,1
511,1,0.09,0,0.91,1,0,1,0,1
4,2,1,1,0,0,0.5,0.5,0,1
243,21,1,1,0,0,0.09,0.05,0,1
125,3,1,1,0,0,0.02,0.06,0,1
1,2,0,0,0,0,1,0,1,0
30,29,0,0,0,0,0.97,0.07,0,0
4,4,0,0,0,0,1,0,0,0
13,15,0,0,0,0,1,0,0.2,0
17,17,0,0,0,0,1,0,0,0
511,511,0,0,0,0,1,0,0,1
7,9,0,0,0,0,1,0,0.22,0
1,1,1,1,0,0,1,0,0,1
80,160,0,0,0,0,1,0,0.01,0
31,5,1,1,0,0,0.16,0.1,0,1
12,15,0,0,0,0,1,0,0.27,0
3,3,0,0,0,0,1,0,0,0
71,70,0.01,0,0,0,0.99,0.03,0,1
2,2,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
152,13,1,1,0,0,0.09,0.07,0,1
143,18,0,0,1,1,0.13,0.06,0,1
1,1,0,0,0,0,1,0,0,0
16,16,0,0,0,0,1,0,0,0
17,17,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
57,12,1,1,0,0,0.21,0.07,0,1
286,14,1,1,0,0,0.05,0.06,0,1
191,1,0,0,1,1,0.01,0.07,0,1
195,12,0,0,1,1,0.06,0.07,0,1
1,1,0,0,0,0,1,0,0,0
18,18,0,0,0,0,1,0,0,0
210,10,1,1,0,0,0.05,0.06,0,1
9,4,1,1,0,0,0.44,0.33,0,1
2,16,0,0,0,0,1,0,0.19,0
1,1,0,0,0,0,1,0,0,0
12,12,0,0,0,0,1,0,0,0
298,25,1,1,0,0,0.08,0.05,0,1
2,2,0,0,1,1,1,0,0,0
2,2,0,0,0,0,1,0,0,1
1,2,0,0,0,0,1,0,1,0
3,3,0,0,0,0,1,0,0,0
275,17,1,1,0,0,0.06,0.05,0,1
3,4,0,0,0,0,1,0,0.5,0
14,19,0,0,0,0,1,0,0.16,0
20,20,0,0,0,0,1,0,0,0
139,7,1,1,0,0,0.05,0.07,0,1
121,2,1,1,0,0,0.02,0.06,0,1
24,26,0,0,0,0,1,0,0.12,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
17,17,1,1,0,0,1,0,0,1
104,18,1,1,0,0,0.17,0.07,0,1
1,1,0,0,0,0,1,0,0,1
439,439,0,0,0,0,1,0,0,1
450,450,0,0,0,0,1,0,0,1
1,3,0,0,0,0,1,0,0.67,0
14,16,0,0,0,0,1,0,0.19,0
295,24,1,1,0,0,0.08,0.05,0,1
62,62,0,0,0,0,1,0,0,1
25,54,0,0,0,0,1,0,0.13,0
9,1,0,0,0,0,0.11,0.78,0,1
8,13,0,0,0,0,1,0,0.15,0
488,1,0.07,0,0.92,1,0,1,0,1
144,20,1,1,0,0,0.14,0.06,0,1
59,14,1,1,0,0,0.24,0.07,0,1
3,3,0,0,0,0,1,0,0,0
5,25,0,0,0,0,1,0,0.16,0
2,2,0.5,0.5,0,0,1,0,0,0
7,14,0,0,0,0,1,0,0.36,0
5,8,0,0,0,0,1,0,0.38,0
230,16,1,1,0,0,0.07,0.07,0,1
507,507,0,0,0,0,1,0,0,1
2,5,0,0,0,0,1,0,0.4,0
10,48,0,0,0,0.02,1,0,0.15,0
230,7,1,1,0,0,0.03,0.07,0,1
23,1,0.04,0,0,0,0.04,0.09,0,0
1,2,0,0,0,0,1,0,1,0
296,15,1,1,0,0,0.05,0.05,0,1
3,3,0,0,0,0,1,0,0,1
2,2,0,0,0,0,1,0,0,0
19,19,0,0,0,0,1,0,0,0
271,12,1,1,0,0,0.04,0.05,0,1
185,6,1,1,0,0,0.03,0.06,0,1
234,1,0,0,1,1,0,0.07,0,1
176,22,1,1,0,0,0.12,0.05,0,1
431,1,0.07,1,0.9,0,0,1,0,1
9,10,0,0,0,0,1,0,0.2,0
54,79,0,0,0,0,1,0,0.04,0
60,140,0,0,0,0,1,0,0.01,0
3,3,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
86,166,0,0,0,0,0.99,0.02,0.01,0
284,6,1,1,0,0,0.02,0.06,0,1
22,23,0,0,0,0,1,0,0.09,0
278,8,1,1,0,0,0.03,0.05,0,1
212,16,1,1,0,0,0.08,0.05,0,1
1,1,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
24,24,0,0,0,0,1,0,0,0
338,1,0.03,0,0.96,1,0,1,0,1
20,28,0,0,0,0,1,0,0.18,0
1,34,0,0,0,0,1,0,1,1
8,9,0,0,0,0,1,0,0.22,0
1,4,0,0,0,0,1,0,1,0
108,13,1,1,0,0,0.12,0.06,0,1
1,2,0,0,0,0,1,0,1,0
9,9,0,0,0,0,1,0,0,0
2,2,0,0,1,1,1,0,0,1
255,7,1,1,0,0,0.03,0.07,0,1
1,2,0,0,0,0,1,0,1,0
233,18,1,1,0,0,0.08,0.06,0,1
1,2,0,0,0,0,1,0,1,0
69,146,0,0,0,0,1,0,0.01,0
217,18,1,1,0,0,0.08,0.06,0,1
1,1,0,0,0,0,1,0,0,0
1,17,0,0,0,0,1,0,0.18,0
2,2,0,0,0,0,1,0,0,0
114,11,1,1,0,0,0.1,0.06,0,1
1,1,0,0,1,1,1,0,0,0
1,37,0,0,0,0,1,0,1,1
4,4,0,0,0,0,1,0,0,0
25,26,0,0,0,0,1,0,0.08,0
2,2,0,0,0,0,1,0,0,1
510,510,0,0,0,0,1,0,0,1
253,6,1,1,0,0,0.02,0.06,0,1
5,5,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
284,23,1,1,0,0,0.08,0.05,0,1
47,127,0,0,0,0,1,0,0.02,0
212,13,1,1,0,0,0.06,0.05,0,1
1,1,0,0,0,0,1,0,0,0
4,1,0.25,0,0,0,0.25,0.5,0,0
1,1,0,0,0,0,1,0,0,0
119,3,1,1,0,0,0.03,0.07,0,1
2,2,0,0,0,0,1,0,0,0
243,14,0,0,1,1,0.06,0.07,0,1
37,37,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
2,4,0,0,0,0,1,0,0.5,0
1,1,0,0,0,0,1,0,0,0
11,29,0,0,0,0,1,0,0.17,0
85,15,1,1,0,0,0.18,0.07,0,1
17,27,0,0,0,0,1,0,0.11,0
2,2,0,0,0,0,1,0,0,0
116,13,1,1,0,0,0.11,0.07,0,1
1,1,0,0,1,1,1,0,0,1
2,2,0,0,0,0,0.5,1,1,0
461,1,0.08,0,0.92,1,0,1,0,1
192,20,1,1,0,0,0.1,0.06,0,1
245,14,1,1,0,0,0.06,0.06,0,1
4,11,0,0,0,0,1,0,0.27,0
257,9,1,1,0,0,0.04,0.05,0,1
3,1,0,0,0,0,0.33,0.67,0,0
7,7,0,0,0,0,1,0,0,0
200,19,1,1,0,0,0.09,0.05,0,1
1,1,0,0,0,0,1,0,0,0
225,18,1,1,0,0,0.08,0.06,0,1
287,1,0.07,0,0.88,1,0,1,0,1
27,2,1,1,0,0,0.07,0.11,0,1
264,16,1,1,0,0,0.06,0.07,0,1
2,3,0,0,0,0,1,0,0.67,0
1,1,0,0,1,1,1,0,0,0
1,1,0,0,0,0,1,0,0,0
18,19,0,0,0,0,1,0,0.11,0
13,29,0,0,0,0,1,0,0.1,0
4,6,0,0,0,0,1,0,0.33,0
218,20,1,1,0,0,0.09,0.06,0,1
12,12,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
9,11,0,0,0,0,1,0,0.27,0
266,19,1,1,0,0,0.07,0.06,0,1
73,154,0,0,0,0,1,0,0.01,0
1,3,0,0,0,0,1,0,1,0
1,1,0,0,1,1,1,0,0,0
224,8,1,1,0,0,0.04,0.08,0,1
38,13,1,1,0,0,0.34,0.13,0,1
136,216,0,0,0,0,1,0,0.01,0
1,1,0,0,1,1,1,0,0,1
2,2,0,0,0,0,1,0,0,0
207,16,1,1,0,0,0.08,0.06,0,1
1,4,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
149,49,0.67,0,0,0,0.33,0.05,0,1
172,172,0,0,0,0,1,0,0,0
97,19,1,1,0,0,0.2,0.05,0,1
6,2,0,0,0,0,0.33,0.5,0,0
131,11,1,1,0,0,0.08,0.05,0,1
189,2,1,1,0,0,0.01,0.06,0,1
19,19,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
167,17,1,1,0,0,0.1,0.05,0,1
248,12,1,1,0,0,0.05,0.06,0,1
3,3,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
5,1,0,0,0,0,0.2,0.6,0,0
1,4,0,0,0,0,1,0,1,0
16,4,1,1,0,0,0.25,0.12,0,1
232,19,1,1,0,0,0.08,0.06,0,1
248,9,1,1,0,0,0.04,0.06,0,1
127,16,1,1,0,0,0.13,0.05,0,1
116,5,1,1,0,0,0.04,0.06,0,1
1,4,0,0,0,0,1,0,0.75,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,0.67,1
262,20,1,1,0,0,0.08,0.05,0,1
294,294,0,0,0,0,1,0,0,0
4,4,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
1,3,0,0,0,0,1,0,0.67,1
52,9,1,1,0,0,0.17,0.12,0,1
1,22,0,0,0,0,1,0,1,1
277,9,1,1,0,0,0.03,0.06,0,1
277,24,1,1,0,0,0.09,0.05,0,1
511,511,0,0,0,0,1,0,0,1
509,509,0,0,0,0,1,0,0,1
42,13,1,1,0,0,0.31,0.1,0,1
1,1,0,0,0,0,1,0,0,0
240,10,1,1,0,0,0.04,0.06,0,1
98,13,1,1,0,0,0.13,0.06,0,1
1,1,0,0,0,0,1,0,0,0
3,4,0,0,0,0,1,0,0.5,0
23,25,0,0,0,0,1,0,0.08,0
11,4,0,0,0,0,0.36,0.18,0,1
118,12,1,1,0,0,0.1,0.07,0,1
2,1,0,0,0,0,0.5,1,0,0
1,3,0,0,0,0,1,0,1,0
234,8,1,1,0,0,0.03,0.06,0,1
3,4,0,0,0,0,1,0,0.5,0
15,15,0,0,0,0,1,0,0,0
12,15,0,0,0,0,1,0,0.27,0
262,21,1,1,0,0,0.08,0.05,0,1
142,13,0,0,1,1,0.09,0.06,0,1
1,1,0,0,0,0,1,0,0,0
133,123,0,0,0,0,0.92,0.02,0,1
137,18,0.99,1,0,0,0.13,0.06,0,1
125,8,1,1,0,0,0.06,0.06,0,1
1,1,0,0,0,0,1,0,0,0
158,138,0,0,0,0,0.87,0.03,0,1
134,18,1,1,0,0,0.13,0.07,0,1
177,25,1,1,0,0,0.14,0.07,0,1
112,20,0,0,1,1,0.18,0.06,0,1
126,20,1,1,0,0,0.16,0.06,0,1
207,3,0,0,1,1,0.01,0.07,0,1
4,5,0,0,0,0.2,1,0,0.4,1
122,16,1,1,0,0,0.13,0.07,0,1
43,9,1,1,0,0,0.21,0.09,0,1
1,1,0,0,0,0,1,0,0,0
300,300,0,0,0,0,1,0,0,0
228,3,1,1,0,0,0.01,0.07,0,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
16,20,0,0,0,0,1,0,0.1,0
1,1,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
9,1,0,0,0,0,0.11,0.22,0,0
132,19,0,0,1,1,0.14,0.07,0,1
2,2,0,0,0,0,1,0,0,0
16,16,0,0,0,0,1,0,0,0
119,14,0,0,1,1,0.12,0.07,0,1
237,4,1,1,0,0,0.02,0.06,0,1
229,16,1,1,0,0,0.07,0.07,0,1
296,23,1,1,0,0,0.08,0.05,0,1
1,12,0,0,0,0,1,0,1,1
1,33,0,0,0,0,1,0,1,1
9,10,0,0,0,0,1,0,0.2,0
1,1,0,0,0,0,1,0,0,0
250,22,1,1,0,0,0.09,0.05,0,1
3,7,0,0,0,0,1,0,0.29,0
2,1,0,0,0,0,0.5,1,0,0
56,15,1,1,0,0,0.27,0.07,0,1
15,15,0,0,0,0,1,0,0,0
7,9,0,0,0,0,1,0,0.22,0
11,24,0,0,0,0,1,0,0.08,0
230,5,1,1,0,0,0.02,0.08,0,1
65,3,1,1,0,0,0.05,0.08,0,1
71,16,0,0,1,1,0.23,0.06,0,1
1,2,0,0,0,0,1,0,1,0
11,17,0,0,0,0,1,0,0.12,0
36,36,0,0,0,0,1,0,0,0
5,5,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
2,2,0.5,0.5,0,0,1,0,0,0
16,16,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
69,7,1,1,0,0,0.1,0.07,0,1
19,28,0,0,0,0,1,0,0.07,0
244,16,1,1,0,0,0.07,0.07,0,1
2,2,0,0,1,1,1,0,0,1
452,452,0,0,0,0,1,0,0,0
195,195,0,0,0,0,1,0,0,0
9,16,0,0,0,0,1,0,0.31,0
213,7,1,1,0,0,0.03,0.07,0,1
7,7,0,0,0,0,1,0,0,0
283,12,0,0,1,1,0.04,0.06,0,1
5,11,0,0,0,0,1,0,0.18,0
1,1,0,0,0,0,1,0,0,0
106,14,1,1,0,0,0.13,0.05,0,1
60,14,0.98,1,0.02,0,0.23,0.08,0,1
1,1,0,0,0,0,1,0,0,0
10,10,0,0,0,0,1,0,0,0
214,214,0,0,0,0,1,0,0,0
66,146,0,0,0,0,1,0,0.01,0
31,31,0,0,0,0,1,0,0,0
172,172,0,0,0,0,1,0,0,0
141,141,0,0,0,0,1,0,0,0
14,14,0,0,0,0,1,0,0,0
20,22,0,0,0,0,1,0,0.09,0
6,6,0,0,0,0,1,0,0,0
103,8,0,0,1,1,0.08,0.07,0,1
1,1,0,0,0,0,1,0,0,0
4,6,0,0,0,0,1,0,0.5,0
1,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
247,4,1,1,0,0,0.02,0.07,0,1
34,34,0,0,0,0,1,0,0,0
32,3,1,1,0,0,0.09,0.09,0,1
1,39,0,0,0,0,1,0,1,1
7,8,0,0,0,0,1,0,0.25,0
121,22,1,1,0,0,0.18,0.06,0,1
1,2,0,0,0,0,1,0,1,0
10,15,0,0,0,0,1,0,0.13,0
124,2,1,1,0,0,0.02,0.06,0,1
9,9,0,0,0,0,1,0,0,0
234,3,0,0,1,1,0.01,0.07,0,1
268,1,1,1,0,0,0,0.05,0,1
183,3,0,0,1,1,0.02,0.08,0,1
1,1,0,0,0,0,1,0,0,0
1,26,0,0,0,0,1,0,0.12,0
1,1,0,0,1,1,1,0,0,0
121,6,0,0,1,1,0.05,0.07,0,1
251,3,1,1,0,0,0.01,0.06,0,1
14,14,0,0,0,0,1,0,0,0
200,13,0,0,1,1,0.06,0.07,0,1
1,2,0,0,0,0,1,0,1,0
5,5,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
1,1,0,0,1,1,1,0,0,0
6,16,0,0,0,0,1,0,0.12,0
1,3,0,0,0,0,1,0,0.67,1
1,1,0,0,0,0,1,0,0,0
2,1,0,0,0,0,0.5,1,0,0
1,48,0,0,0,0,1,0,1,1
1,3,0,0,1,1,1,0,1,0
1,5,0,0,0,0,1,0,1,0
2,17,0,0,0,0,1,0,0.18,0
130,18,0,0,1,1,0.14,0.07,0,1
1,1,0,0,0,0,1,0,0,0
224,14,1,1,0,0,0.06,0.06,0,1
1,50,0,0,0,0,1,0,1,1
108,8,1,1,0,0,0.07,0.06,0,1
4,6,0,0,0,0,1,0,0.33,0
10,17,0,0,0,0,1,0,0.18,0
9,9,0,0,0,0,1,0,0,0
210,4,1,1,0,0,0.02,0.07,0,1
228,14,1,1,0,0,0.06,0.06,0,1
2,2,0,0,0,0,1,0,0,0
509,1,0.05,0,0.95,1,0,0.96,0,1
2,2,0,0,0,0,1,0,0,1
17,20,0,0,0,0,1,0,0.15,0
2,2,0,0,1,1,1,0,0,1
40,20,1,1,0,0,0.5,0.05,0,1
122,202,0,0,0,0,1,0,0.01,0
269,4,1,1,0,0,0.01,0.07,0,1
1,1,0,0,0,0,1,0,0,0
260,17,1,1,0,0,0.07,0.06,0,1
5,5,0,0,0,0,1,0,0,0
1,45,0,0,0,0,1,0,1,1
2,3,0,0,0,0,1,0,0.67,0
1,3,0,0,0,0,1,0,1,0
273,13,1,1,0,0,0.05,0.07,0,1
162,3,1,1,0,0,0.02,0.07,0,1
201,4,1,1,0,0,0.02,0.06,0,1
4,23,0,0,0,0,1,0,0.13,0
18,1,1,1,0,0,0.06,0.17,0,1
233,16,1,1,0,0,0.07,0.06,0,1
2,2,0,0,1,1,1,0,0,1
131,9,1,1,0,0,0.07,0.06,0,1
1,1,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
15,25,0,0,0,0,1,0,0.12,0
1,10,0,0,0,0,1,0,0.3,0
9,9,1,1,0,0,1,0,0,1
127,19,0,0,1,1,0.15,0.07,0,1
1,1,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
7,7,0,0,0,0,1,0,0,0
20,20,1,1,0,0,1,0,0,1
253,5,1,1,0,0,0.02,0.06,0,1
151,8,0.95,1,0,0,0.05,0.06,0,1
4,2,0,0,0,0,0.5,0.5,0,0
18,23,0,0,0,0,1,0,0.17,0
29,29,0,0,0,0,1,0,0,0
39,9,1,1,0,0,0.23,0.1,0,1
2,2,0,0,1,1,1,0,0,1
18,18,0,0,0,0,1,0,0,0
7,8,0,0,0,0,1,0,0.25,0
178,12,1,1,0,0,0.07,0.07,0,1
242,9,1,1,0,0,0.04,0.06,0,1
247,5,1,1,0,0,0.02,0.06,0,1
8,10,0,0,0,0,1,0,0.2,0
40,10,1,1,0,0,0.25,0.1,0,1
1,1,0,0,0,0,1,0,0,0
485,485,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,0
22,22,0,0,0,0,1,0,0,0
5,15,0,0,0,0,1,0,0.13,0
140,12,0,0,1,1,0.09,0.06,0,1
243,20,1,1,0,0,0.08,0.06,0,1
248,248,0,0,0,0,1,0,0,0
224,8,0,0,1,1,0.04,0.07,0,1
1,16,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
4,7,0,0,0,0,1,0,0.57,0
2,2,0.5,0.5,0,0,1,0,0,0
10,10,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,1,0
126,10,1,1,0,0,0.08,0.06,0,1
1,1,0,0,0,0,1,0,0,0
65,65,0,0,0,0,1,0,0,0
70,69,0,0,0.01,0,0.99,0.03,0,1
3,3,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,1,0
3,3,0,0,0,0,1,0,0,0
6,6,0,0,0,0,1,0,0,0
8,11,0,0,0,0,1,0,0.27,0
2,2,0,0,0,0,1,0,0,0
187,1,1,1,0,0,0.01,0.07,0,1
59,17,1,1,0,0,0.29,0.07,0,1
1,1,0,0,0,0,1,0,0,0
233,16,1,1,0,0,0.07,0.05,0,1
74,154,0,0,0,0,1,0,0.01,0
43,2,1,1,0,0,0.05,0.14,0,1
7,9,0,0,0,0,1,0,0.33,0
2,2,0,0,0,0,1,0,0,0
4,4,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
16,16,0,0,0,0,1,0,0,0
16,19,0,0,0,0,1,0,0.21,0
3,3,0,0,0,0,1,0,0,0
23,23,0,0,0,0,1,0,0,0
16,16,0,0,0,0,1,0,0,0
1,26,0,0,0,0,1,0,1,1
1,2,0,0,0,0,1,0,1,0
265,19,1,1,0,0,0.07,0.06,0,1
1,2,0,0,0,0,1,0,1,0
360,360,0,0,0,0,1,0,0,1
102,16,1,1,0,0,0.16,0.07,0,1
120,19,1,1,0,0,0.16,0.07,0,1
1,2,0,0,0,0,1,0,1,1
240,1,0.09,0,0.86,1,0,1,0,1
19,19,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
297,19,1,1,0,0,0.06,0.06,0,1
2,1,1,1,0,0,0.5,1,0,1
11,1,0,0,0.91,1,0.09,1,0,1
5,5,0,0,0,0,1,0,0,0
216,10,0,0,1,1,0.05,0.07,0,1
141,143,0,0,0,0,1,0,0.02,0
24,5,1,1,0,0,0.21,0.17,0,1
237,1,1,1,0,0,0,0.07,0,1
3,3,0,0,0,0,1,0,0,1
2,2,0,0,1,1,1,0,0,0
43,11,1,1,0,0,0.26,0.09,0,1
12,12,0,0,0,0,1,0,0,0
1,44,0,0,0,0,1,0,1,1
90,13,1,1,0,0,0.14,0.07,0,1
2,4,0,0,0,0,1,0,0.5,0
7,7,0,0,0,0,1,0,0,0
158,158,0,0,0,0,1,0,0,1
286,25,1,1,0,0,0.09,0.04,0,1
263,18,1,1,0,0,0.07,0.06,0,1
25,25,0,0,0,0,1,0,0,0
285,6,1,1,0,0,0.02,0.06,0,1
132,6,1,1,0,0,0.05,0.06,0,1
5,29,0,0,0,0,1,0,0.07,0
15,19,0,0,0,0,1,0,0.11,0
230,8,1,1,0,0,0.03,0.07,0,1
1,1,0,0,1,1,1,0,0,1
103,4,1,1,0,0,0.04,0.07,0,1
2,4,0,0,0,0,1,0,0.75,1
1,1,0,0,0,0,1,0,0,0
2,2,0.5,0.5,0,0,1,0,0,0
272,13,1,1,0,0,0.05,0.06,0,1
1,1,0,0,1,1,1,0,0,0
230,1,1,1,0,0,0,0.07,0,1
208,10,1,1,0,0,0.05,0.06,0,1
4,4,0,0,0,0,1,0,0,0
282,13,1,1,0,0,0.05,0.06,0,1
6,6,0,0,0,0,1,0,0,0
255,20,0,0,1,1,0.08,0.06,0,1
32,32,0,0,0,0,1,0,0,0
19,22,0,0,0,0,1,0,0.14,0
133,10,1,1,0,0,0.08,0.06,0,1
2,2,0,0,0,0,1,0,0,0
1,1,1,1,0,0,1,0,0,1
160,16,1,1,0,0,0.1,0.07,0,1
133,18,1,1,0,0,0.14,0.07,0,1
9,15,0,0,0,0,1,0,0.13,0
2,2,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
1,4,0,0,0,0,1,0,1,0
21,22,0,0,0,0,1,0,0.09,0
51,16,0.98,1,0.02,0,0.31,0.08,0,1
22,22,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
209,6,1,1,0,0,0.03,0.07,0,1
284,11,1,1,0,0,0.04,0.05,0,1
155,3,1,1,0,0,0.02,0.06,0,1
12,12,0,0,0,0,1,0,0,0
135,11,0,0,1,1,0.08,0.06,0,1
217,17,1,1,0,0,0.08,0.06,0,1
16,16,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
146,18,0,0,1,1,0.12,0.05,0,1
45,45,0,0,0,0,1,0,0,0
3,1,0,0,0,0,0.33,0.67,0,0
1,30,0,0,0,0,1,0,1,1
5,5,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,20,0,0,0,0,1,0,1,1
15,15,0,0,0,0,1,0,0,0
1,4,0,0,0,0,1,0,0.75,0
145,23,1,1,0,0,0.16,0.04,0,1
1,1,0,0,1,1,1,0,0,0
26,26,0,0,0,0,1,0,0,0
223,11,0,0,1,1,0.05,0.07,0,1
4,4,0,0,0,0,1,0,0,0
34,10,0.97,0.9,0.03,0.1,0.26,0.15,0.2,1
511,511,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
